artist,song,text
Bee Gees,More Than A Woman,"Girl, ve known  very well   ve seen  growing every day    never really looked before   But now  take my breath away      Suddenly re in my life   A part of everything  do   You got me workin day and night   Just tryin to keep a hold on       Here in r arms  found my paradise   My only chance for happiness   And if  lose  now,  think  would die   Say ll always be my baby   We can make it shine   We can take forever just a minute at a time      More than a woman   More than a woman to me   More than a woman   More than a woman to me      There are stories old and true   Of people so in love like  and me   And  can see myself   Let history repeat itself      Reflecting how  feel for    And thinking about those people then    know that in a thousand years   d fall in love with  again      This is the only way that we should fly   This is the only way to go   And if  lose r love,  know  would die   Oh say ll always be my baby   We can make it shine   We can take forever just a minute at a time      More than a woman   More than a woman to me   More than a woman   More than a woman to me      More than a woman   More than a woman to me   More than a woman   More than a woman to me      More than a woman   More than a woman to me   More than a woman   More than a woman to me      More than a woman  "
Bob Dylan,4Th Time Around,"When she said, ""Dont waste r words, theyre just lies,""    cried she was deaf.   And she worked on my face until breaking my eyes,   Then said, ""What else  got left?""   t was then that  got up to leave   But she said, ""Dont forget,   Everybody must give something back   For something they get.""       stood there and hummed,    tapped on her drum   And asked her how come.   And she buttoned her boot,   And straightened her suit,   Then she said, ""Dont get cute.""   So  forced my hands in my pockets   And felt with my thumbs,   And gallantly handed her   My very last piece of gum.      She threw me outside,    stood in the dirt where evryone walked.   And after finding d forgotten my shirt,    went back and knocked.    waited in the hallway, she went to get it,   And  tried to make sense   Out of that picture of  in r wheelchair   That leaned up against--      Her Jamaican rum   And when she did come,  asked her for some.   She said, ""No, dear.""    said, ""Your words arent clear,   Youd better spit out r gum.""   She screamed till her face got so red,   Then she fell on the floor,   And  covered her up and then   Thought d go look through her drawer.      And when  was through    filled up my shoe and brought it to .   And ,  took me in,   You loved me then,  never wasted time.   And ,  never took much,    never asked for r crutch   And  dont ask for mine.  "
Bob Dylan,A Satisfied Mind,"How many times have  heard someone say   f  had his money d do things my way   Hmm, but little they know   Hmm, its so hard to find   One man in ten with a satisfied mind.      Hmm, once  was wading in fortune and fame   Everything that  dreamed of to get a start in lifes game   But suddenly it happened   Hmm,  lost every dime   But m richer by far with a satisfied mind.      Hmm, when my life is over and my time has run out   My friends and my loved ones ll leave there aint no doubt   But one things for certain   When it comes my time   ll leave this old world with a satisfied mind.  "
Bob Dylan,Ain't Gonna Grieve,"By Bob Dylan      Well,  aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more   And aint a-gonna grieve no more.      Come on brother, join the band,   Come on sisters, clap r hands,   Tell everybody thats in the land,   You aint a-gonna grieve no more.      Well,  aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more   And aint a-gonna grieve no more.      Brown and blue and white and black,   All one color on the one-way track,   We got this far and aint a-goin back   And aint a-gonna grieve no more.      Well,  aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more    aint a-gonna grieve no more.      Were gonna notify r next of kin,   Youre gonna raise the roof until the house falls in.   f  get knocked down get up again,   We aint a-gonna grieve no more.      Well,  aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more    aint a-gonna grieve no more.      Well sing this song all night long,   Sing it to my baby from midnight on.   Shell sing it to  when m dead and gone,   Aint a-gonna grieve no more.      Well,  aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more   Aint a-gonna grieve no more, no more    aint a-gonna grieve no more  "
Bob Dylan,All Over You,"By Bob Dylan      Well, if  had to do it all over again,   Babe, d do it all over .   And if  had to wait for ten thousand years,   Babe, d even do that too.   Well, a dogs got his bone in the alley,   A cat, shes got nine lives,   A millionaires got a million dollars,   King Sauds got four hundred wives.   Well, evrybodys got somethin   That theyre lookin forward to.   m lookin forward to when  can do it all again   And babe, ll do it all over .      Well, if  had my way tomorrow or today,   Babe, d run circles all around.   d jump up in the wind, do a somersault and spin,   d even dance a jig on the ground.   Well, everybody gets their hour,   Everybody gets their time,   Little David when he picked up his pebbles,   Even Sampson after he went blind.   Well, everybody gets the chance   To do what they want to do.   When my time arrives  better run for r life   Cause babe, ll do it all over .      Well,  dont need no money,  just need a day thats sunny,   Baby, and my days are gonna come.   And  grab me a pint,  know that m a giant   When  hear me yellin, ""Fee-fi-fo-fum.""   Well,  cut me like a jigsaw puzzle,   You made me to a walkin wreck,   Then  pushed my heart through my backbone,   Then  knocked off my head from my neck.   Well, if m ever standin steady   A-doin what  want to do,   Well,  tell  little lover that  better run for cover   Cause babe, ll do it all over .      m just restin at r gate so that  wont be late   And, momma, m a-just sittin on the shelf.   Look out r window fair and ll see me squattin there   Just a-fumblin and a-mumblin to myself.   Well, after my cigarettes been smoked up,   After all my liquors been drunk,   After my dreams are dreamed out,   After all my thoughts have been thunk,   Well, after  do some of these things,   m gonna do what  have to do.   And  tell  on the side, that  better run and hide   Cause babe, ll do it all over .  "
Bob Dylan,Ballad Of Donald White,"My name is Donald White,  see,    stand before  all.    was judged by  a murderer   And the hangmans knot must fall.    will die upon the gallows pole   When the moon is shining clear,   And these are my final words   That  will ever hear.       left my home in Kansas   When  was very ng,    landed in the old Northwest,   Seattle, Washington   Although d a-traveled many miles,    never made a friend,   For  could never get along in life   With people that  met.      f  had some education   To give me a decent start,    might have been a doctor or   A master in the arts.   But  used my hands for stealing   When  was very ng,   And they locked me down in jailhouse cells,   Thats how my life begun.      Oh, the inmates and the prisoners,    found they were my kind,   And it was there inside the bars    found my peace of mind.   But the jails they were too crowded,   nstitutions overflowed,   So they turned me loose to walk upon   Lifes hurried tangled road.      And theres danger on the ocean   Where the salt sea waves split high,   And theres danger on the battlefield   Where the shells of bullets fly,   And theres danger in this open world   Where men strive to be free,   And for me the greatest danger   Was in society.      So  asked them to send me back   To the institution home.   But they said they were too crowded,   For me they had no room.    got down on my knees and begged,   ""Oh, please put me away,""   But they would not listen to my plea   Or nothing  would say.      And so it was on Christmas eve   n the year of 59,   t was on that night  killed a man,    did not try to hide,   The jury found me guilty   And  wont disagree,   For  knew that it would happen   f  wasnt put away.      And m glad ve had no parents   To care for me or cry,   For now they will never know   The horrible death  die.   And m also glad ve had no friends   To see me in disgrace,   For theyll never see that hangmans hood   Wrap around my face.      Farewell unto the old north woods   Of which  used to roam,   Farewell unto the crowded bars   Of whichve been my home,   Farewell to all  people   Who think the worst of me,    guess ll feel much better when   m on that hanging tree.      But theres just one question   Before they kill me dead,   m wondering just how much   To   really said   Concerning all the boys that come   Down a road like me,   Are they enemies or victims   Of r society?  "
Bob Dylan,Ballad Of Hollis Brown,Hollis Brown   He lived on the outside of town   Hollis Brown   He lived on the outside of town   With his wife and five children   And his cabin brokin down.      You looked for work and money   And  walked a rugged mile   You looked for work and money   And  walked a rugged mile   Your children are so hungry   That they dont know how to smile.      Your babys eyes look crazy   Theyre a-tuggin at r sleeve   Your babys eyes look crazy   Theyre a-tuggin at r sleeve   You walk the floor and wonder why   With every breath  breathe.      The rats have got r flour   Bad blood it got r mare   The rats have got r flour   Bad blood it got r mare   f theres anyone that knows   s there anyone that cares?      You prayed to the Lord above   Oh please send  a friend   You prayed to the Lord above   Oh please send  a friend   Your empty pocket tell    That  aint a-got no friend.      Your babies are crying louder now   ts pounding on r brain   Your babies are crying louder now   ts pounding on r brain   Your wifes screams are stabbin    Like the dirty drivin rain.      Your grass is turning black   Theres no water in r well   Your grass is turning black   Theres no water in r well   Your spent r last lone dollar   On seven shotgun shels.      Way out in the wilderness   A cold coyote calls   Way out in the wilderness   A cold coyote calls   Your eyes fix on the shortgun   Thats hangin on the wall.      Your brain is a-bleedin   And r legs cant seem to stand   Your brain is a-bleedin   And r legs cant seem to stand   Your eyes fix on the shortgun   That re holdin in r hand.      Theres seven breezes a-blowin   All around the cabin door   Theres seven breezes a-blowin   All around the cabin door   Seven shots ring out   Like the oceans pounding roar.      Theres seven people dead   On a south Dakota farm   Theres seven people dead   On a south Dakota farm   Somewhere in the distance   Theres seven new people born.  
Bob Dylan,Belle Isle,"One evening for pleasure  rambled to view   The fair fields all alone   Down by the banks of Loch Eiron   Where beauty and pleasure were known.       spied a fair maid at her labour   Which caused me to stay for a while   And  thought of a goddess to beauty   Bloomin bright star of Bright sle.       humbled myself to her beauty   ""Fair maiden, where do  belong ?   Are  from heaven descended   Abiding in Cupids fair throne ?"".      ""Young man,  will tell  a secret   ts true m a maid that is poor   And to part from my vows and my promise   s more than my heart can endure.      Therefore  remain at my service   And go through all my hardship and toil   And wait for the lad that has left me   All alone on the banks of Belle sle"".      ""Young maiden  wish not to banter   ts true  come here in disguise    came here to fulfill our last promise   And hope to give  a surprise.      ve known re a maid  love dearly   And ve been in my heart all the while   For me there is no other damsel   Than my bloomin bright star of Belle sle"".  "
Bob Dylan,Beyond Here Lies Nothin',"Oh well,  love  pretty baby   Youre the only love ve ever known   Just as long as  stay with me   The whole world is my throne   Beyond here lies nothin   Nothing we can call our own      Well, m moving after midnight   Down boulevards of broken cars   Dont know what  do without it   Without this love that we call ours   Beyond here lies nothin   Nothing but the moon and stars      Down every street theres a window   And every window made of glass   Well keep on loving pretty baby   For as long as love will last   Beyond here lies nothin   But the mountains of the past      Well my ship is in the harbor   And the sails are spread   Listen to me, pretty baby   Lay r hand upon my head   Beyond here lies nothin   Nothing done and nothing said  "
Bob Dylan,Beyond The Horizon,"Beyond the horizon, behind the sun   At the end of the rainbow life has only begun   n the long hours of twilight neath the stardust above   Beyond the horizon it is easy to love      My wretched hearts pounding    felt an angels kiss   My memories are drowning   n mortal bliss      Beyond the horizon, in the Springtime or Fall   Love waits forever for one and for all      Beyond the horizon across the divide   Round about midnight, well be on the same side   Down in the valley the water runs cold   Beyond the horizon someone prayed for r soul      m touched with desire   What dont  do?   ll throw the logs on the fire   ll build my world around       Beyond the horizon, at the end of the game   Every step that  take, m walking the same      Beyond the horizon the night winds blow   The theme of a melody from many moons ago   The bells of St. Mary, how sweetly they chime   Beyond the horizon  found  just in time      ts dark and its dreary    ponder in vain   m weakened, m weary   My repentance is plain      Beyond the horizon oer the treacherous sea    still cant believe that ve set aside r love for me      Beyond the horizon, neath crimson skies   n the soft light of morning ll follow  with my eyes   Through countries and kingdoms and temples of stone   Beyond the horizon right down to the bone      ts late in the season   Never knew, never cared   Whatever the reason   Someones life has been spared      Beyond the horizon the sky is so blue   ve got more than a lifetime to live lovin   "
Bob Dylan,Black Crow Blues," woke in the mornin, wandrin,   Wasted and worn out.    woke in the mornin, wandrin,   Wasted and worn out.   Wishin my long-lost lover   Will walk to me, talk to me,   Tell me what its all about.       was standin at the side road   Listenin to the billboard knock.   Standin at the side road   Listenin to the billboard knock.   Well, my wrist was empty   But my nerves were kickin,   Tickin like a clock.      f  got anything  need, babe,   Let me tell  in front.   f  got anything  need, babe,   Let me tell  in front.   You can come to me sometime,   Night time, day time,   Any time  want.      Sometimes m thinkin   m too high to fall.   Sometimes m thinkin   m too high to fall.   Other times m thinkin m   So low  dont know   f  can come up at all.      Black crows in the meadow   Across a broad highway.   Black crows in the meadow   Across a broad highway.   Though its funny, honey,    just dont feel much like a   Scarecrow today.  "
Bob Dylan,Blind Willie Mctell,"Seen the arrow on the doorpost   Saying, ""This land is condemned   All the way from New Orleans   To Jerusalem. ""    traveled through East Texas   Where many martyrs fell   And  know no one can sing the blues   Like Blind Willie Mctell      Well,  heard the hoot owl singing   As they were taking down the tents   The stars above the barren trees   Were his only audience   Them charcoal gypsy maidens   Can strut their feathers well   But nobody can sing the blues   Like Blind Willie Mctell      See them big plantations burning   Hear the cracking of the whips   Smell that sweet magnolia blooming   (And) see the ghosts of slavery ships    can hear them tribes a-moaning   ( can) hear the undertakers bell   (Yeah), nobody can sing the blues   Like Blind Willie Mctell      Theres a woman by the river   With some fine ng handsome man   Hes dressed up like a squire   Bootlegged whiskey in his hand   Theres a chain gang on the highway    can hear them rebels yell   And  know no one can sing the blues   Like Blind Willie Mctell      Well, God is in heaven   And we all want whats his   But power and greed and corruptible seed   Seem to be all that there is   m gazing out the window   Of the St. James Hotel   And  know no one can sing the blues   Like Blind Willie Mctell  "
Bob Dylan,Blowin' In The Wind,"How many roads must a man walk down   Before  can call him a man?   How many seas must a white dove sail   Before she sleeps in the sand?   Yes, how many times must the cannon balls fly   Before theyre forever banned?   The answer my friend is blowin in the wind   The answer is blowin in the wind.      Yes, how many years can a mountain exist   Before its washed to the sea?   Yes, how many years can some people exist   Before theyre allowed to be free?   Yes, how many times can a man turn his head   Pretending he just doesnt see?   The answer my friend is blowin in the wind   The answer is blowin in the wind.      Yes, how many times must a man look up   Before he can really see the sky?   Yes, how many ears must one man have   Before he can hear people cry?   Yes, how many deaths will it take till he knows   That too many people have died?   The answer my friend is blowin in the wind   The answer is blowin in the wind.  "
Bob Dylan,Bob Dylan's Blues,"Well, the Lone Ranger and Tonto   They are ridin down the line   Fixin evrybodys troubles   Evrybodys cept mine   Somebody musta tol em   That  was doin fine      Oh  five and ten cent women   With nothin in r heads    got a real gal m lovin   And Lord ll love her till m dead   Go away from my door and my window too   Right now      Lord,  aint goin down to no race track   See no sports car run    dont have no sports car   And  dont even care to have one    can walk anytime around the block      Well, the wind keeps a-blowin me   Up and down the street   With my hat in my hand   And my boots on my feet   Watch out so  dont step on me      Well, lookit here buddy   You want to be like me   Pull out r six-shooter   And rob every bank  can see   Tell the judge  said it was all right   Yes!  "
Bob Dylan,Bob Dylan's Dream,"While riding on a train goin west,    fell asleep for to take my rest.    dreamed a dream that made me sad,   Concerning myself and the first few friends  had.      With half-damp eyes  stared to the room   Where my friends and  spent many an afternoon,   Where we together weathered many a storm,   Laughin and singin till the early hours of the morn.      By the old wooden stove where our hats was hung,   Our words were told, our songs were sung,   Where we longed for nothin and were quite satisfied   Talkin and a-jokin about the world outside.      With haunted hearts through the heat and cold,   We never thought we could ever get old.   We thought we could sit forever in fun   But our chances really was a million to one.      As easy it was to tell black from white,   t was all that easy to tell wrong from right.   And our choices were few and the thought never hit   That the one road we traveled would ever shatter and split.      How many a year has passed and gone,   And many a gamble has been lost and won,   And many a road taken by many a friend,   And each one ve never seen again.       wish,  wish,  wish in vain,   That we could sit simply in that room again.   Ten thousand dollars at the drop of a hat,   d give it all gladly if our lives could be like that.  "
Bob Dylan,Bob Dylan's New Orleans Rag,"By Bob Dylan       was sittin on a stump   Down in New Orleans,    was feelin kinda low down,   Dirty and mean.   Along came a fella   And he didnt even ask.   He says, "" know of a woman   That can fix  up fast. ""    didnt think twice,    said like  should,   ""Lets go find this lady   That can do me some good. ""   We walked across the river   On a sailin spree   And we came to a door   Called one-oh-three.       was just about ready   To give it a little knock   When out comes a fella   Who couldnt even walk.   Hes linkin and a-slinkin,   Couldnt stand on his feet,   And he moaned and he groaned   And he shuffled down the street.   Well, out of the door   There comes another man.   He wiggled and he wobbled,   He couldnt hardly stand.   He had this frightened   Look in his eyes,   Like he just fought a bear,   He was ready to die.      Well,  peeked through the key crack,   Comin down the hall   Was a long-legged man   Who couldnt hardly crawl.   He muttered and he uttered   n broken French,   And he looked like hed been through   A monkey wrench.      Well, by this time    was a-scared to knock,    was a-scared to move,   s in a state of shock.    hummed a little tune   And  shuffled my feet   And  started walkin backwards   Down that broad street.   Well,  got to the corner,    tried my best to smile.    turned around the corner   And  ran a bloody mile.   Man,  wasnt runnin   Cause  was sick,    was just a-runnin   To get out of there quick.      Well,  tripped right along   And m a-wheezin in my chest.    musta run a mile   n a minute or less.    walked on a log   And  tripped on a stump,    caught a fast freight   With a one-arm jump.   So, if re travelin down   Louisiana way,   And  feel kinda lonesome   And  need a place to stay,   Man, re better off   n r misery   Than to tackle that lady   At one-oh-three.  "
Bob Dylan,Broke Down Engine,"Feel like a broke-down engine, aint got no drivin wheel,   Feel like a broke-down engine, aint got no drivin wheel.   You all been down and lonesome,  know just how a poor man feels.      Been shooting craps and gambling, momma, and  done got broke,   Been shooting craps and gambling, momma, and  done got broke,    done pawned my pistol, baby, my best clothes been sold.      Lordy, Lord, Lordy, Lord, Lordy, Lord, Lordy, Lord,   Lordy, Lord.       went down in my praying ground, fell on my bended knees,    went down in my praying ground, fell on my bended knees,    aint cryin for no religion, Lord, give me back my good gal please.      f  give me back my baby,  wont worry  no more,   Give me back my baby,  wont worry  no more,   Dont have to put her in my house, Lordy, just lead her to my door.      Lordy, Lord, Lordy, Lord, Lordy, Lord, Lordy, Lord,   Lordy, Lord.      Cant  hear me, baby, rappin on r door?   Cant  hear me, baby, rappin on r door?   Now  hear me tappin, tappin across r floor.      Feel like a broke-down engine, aint got no drive at all,   Feel like a broke-down engine, aint got no drive at all.   What make me love my woman, she can really do the Georgia Crawl.      Feel like a broke-down engine, aint got no whistle or bell,   Feel like a broke-down engine, aint got no whistle or bell,   f re a real hot momma, come take away Daddys weeping spell.  "
Bob Dylan,California,"By Bob Dylan      m goin down south,   Neath the borderline.   m goin down south,   Neath the borderline.   Some fat momma   Kissed my mouth one time.      Well,  needed it this morning   Without a shadow of doubt.   My suitcase is packed,   My clothes are hangin out.      San Franciscos fine,   You sure get lots of sun.   San Francisco is fine.   You sure get lots of sun.   But m used to four seasons,   Californias got but one.      Well,  got my dark sunglasses,    got for good luck my black tooth.    got my dark sunglasses,   And for good luck  got my black tooth.   Dont ask me nothin about nothin,    just might tell  the truth.  "
Bob Dylan,Can You Please Crawl Out Your Window?,"He sits in r room, his tomb with a fist full of tacks   Preoccupied with his vengeance   Cursin the dead that cant answer him back   You know he has no intentions   Of looking r way, unless its to say   That he needs  to test his inventions.      Please crawl out r window   Use r arms and legs it wont ruin    How can  say he will haunt    You can go back to him any time  want to.      He looks so truthful, is this how he feels   Trying to peel the moon and expose it   With his business-like anger and bloodhounds that kneel   f he needs a third eye he just grows it   He just needs  to talk or to hand him his chalk   Or pick it up after he throws it.      Please crawl out r window   Use r arms and legs it wont ruin    How can  say he will haunt    You can go back to him any time  want to.      He looks so righteous while r face is so changed   Are  frightened of the box  keep him in   While his genocide fools and friends rearrange   Their religion of the little ten women   That backs up their views but r face is so bruised   Come on out the dark is beginning.      Please crawl out r window   Use r arms and legs it wont ruin    How can  say he will haunt    You can go back to him any time  want to.  "
Bob Dylan,Can't Help Falling In Love,"Wise men say only fools rush in   But  cant help falling in love with .   Shall  stay, will it be a sin   f  cant help falling in love with ?      Like a river flows surely to the sea   Darling, so it goes, some things were meant to be.   Take my hand, take my whole life too   For  cant help falling in love with .      Like a river flows surely to the sea   Darling, so it goes, some things were meant to be.   Take my hand, take my whole life too   For  cant help falling in love with .  "
Bob Dylan,Catfish,"Lazy stadium night   Catfish on the mound.   ""Strike three,"" the umpire said,   Batter have to go back and sit down.      Catfish, million-dollar-man,   Nobody can throw the ball like Catfish can.      Used to work on Mr. Finleys farm   But the old man wouldnt pay   So he packed his glove and took his arm   An one day he just ran away.      Catfish, million-dollar-man,   Nobody can throw the ball like Catfish can.      Come up where the Yankees are,   Dress up in a pinstripe suit,   Smoke a custom-made cigar,   Wear an alligator boot.      Catfish, million-dollar-man,   Nobody can throw the ball like Catfish can.      Carolina born and bred,   Love to hunt the little quail.   Got a hundred-acre spread,   Got some huntin dogs for sale.      Catfish, million-dollar-man,   Nobody can throw the ball like Catfish can.      Reggie Jackson at the plate   Seein nothin but the curve,   Swing too early or too late   Got to eat what Catfish serve.      Catfish, million-dollar-man,   Nobody can throw the ball like Catfish can.      Even Billy Martin grins   When the Fish is in the game.   Every season twenty wins   Gonna make the Hall of Fame.      Catfish, million-dollar-man,   Nobody can throw the ball like Catfish can.  "
Bob Dylan,Chimes Of Freedom,"Far between sundowns finish an midnights broken toll   We ducked inside the doorway, thunder crashing   As majestic bells of bolts struck shadows in the sounds   Seeming to be the chimes of freedom flashing   Flashing for the warriors whose strength is not to fight   Flashing for the refugees on the unarmed road of flight   An for each an evry underdog soldier in the night   An we gazed upon the chimes of freedom flashing.      n the citys melted furnace, unexpectedly we watched   With faces hidden while the walls were tightening   As the echo of the wedding bells before the blowin rain   Dissolved into the bells of the lightning   Tolling for the rebel, tolling for the rake   Tolling for the luckless, the abandoned an forsakened   Tolling for the outcast, burnin constantly at stake   An we gazed upon the chimes of freedom flashing.      Through the mad mystic hammering of the wild ripping hail   The sky cracked its poems in naked wonder   That the clinging of the church bells blew far into the breeze   Leaving only bells of lightning and its thunder   Striking for the gentle, striking for the kind   Striking for the guardians and protectors of the mind   An the unpawned painter behind beyond his rightful time   An we gazed upon the chimes of freedom flashing.      Through the wild cathedral evening the rain unraveled tales   For the disrobed faceless forms of no position   Tolling for the tongues with no place to bring their thoughts   All down in taken-for-granted situations   Tolling for the deaf an blind, tolling for the mute   Tolling for the mistreated, mateless mother, the mistitled prostitute   For the misdemeanor outlaw, chased an cheated by pursuit   An we gazed upon the chimes of freedom flashing.      Even though a clouds white curtain in a far-off corner flashed   An the hypnotic splattered mist was slowly lifting   Electric light still struck like arrows, fired but for the ones   Condemned to drift or else be kept from drifting   Tolling for the searching ones, on their speechless, seeking trail   For the lonesome-hearted lovers with too personal a tale   An for each unharmful, gentle soul misplaced inside a jail   An we gazed upon the chimes of freedom flashing.      Starry-eyed an laughing as  recall when we were caught   Trapped by no track of hours for they hanged suspended   As we listened one last time an we watched with one last look   Spellbound an swallowed til the tolling ended   Tolling for the aching ones whose wounds cannot be nursed   For the countless confused, accused, misused, strung-out ones an worse   An for every hung-up person in the whole wide universe   An we gazed upon the chimes of freedom flashing.  "
Bob Dylan,Christmas Island,Howd ya like to spend Christmas   On Christmas sland?   Howd ya like to spend the holiday   Away across the sea?   Howd ya like to spend Christmas   On Christmas sland?   Howd ya like to hang a stocking   On a great big coconut tree?      Howd ya like to stay up late   Like the islanders do?   Wait for Santa to sail   n with r presents in a canoe   f  ever spend Christmas   On Christmas sland   You will never stray for everyday   Your Christmas dreams come true      Howd ya like to stay up late   Like the islanders do?   Wait for Santa to sail   n with r presents   n a canoe   f  ever spend Christmas   On Christmas sland   You will never stray   For everyday   Your Christmas dreams   Come true   On Christmas sland   Your dreams come true  
Bob Dylan,Clean-Cut Kid,"Everybodys asking why he couldnt adjust   Adjust to what, a dream that bust?      They took a clean-cut kid   And they made a killer out of him   Thats what they did.      They said whats up is down, they said what isnt is   They put ideas in his head that he thought were his.      They took a clean-cut kid   And they made him a killer   Thats what they did.      He was on the basketball team, he was in the marching band   When he was ten years old he had a watermelon stand.      They took a clean-cut kid   And they made a killer out of him   Thats what they did.      They said, ""Listen boy, re just a pup""   They sent him to a napalm health spa to shape up.      They gave him dope to smoke, drinks and pills   A jeep to drive, blood to spill.      They said, ""Congratulation,  got what it takes""   They sent him back into the race without any brakes.      They took a clean-cut kid   And they made a killer out of him   Thats what they did.      He bought the American Dream but put it in doubt   Only game he could play was Russian Roulette.      He drank Coca-Cola, he was eating Wonder Bread   He ate Burger Kings, he was well fed.      He went to Hollywood to see Peter OToole   He stole a Rolls Royce and drove in a pool.      They took a clean-cut kid   And they made a killer out of him   Thats what they did.      He couldve sold insurance, owned a restaurant or bar   He couldve been an accountant or a tennis star.      He was wearing boxing gloves, took a dive one day   Off the Golden Gate Bridge into China Bay.      His mama walks the floor, his daddy weeps and moans   They gotta sleep together in a home they dont own.      They took a clean-cut kid   And they made a killer out of him   Thats what they did.      Everybodys asking why he didnt adjust   All he wanted was somebody to trust.      They took his head and turned it inside out   He never did know what it was all about.      He had a steady job, he joined the choir   He never did plan to walk the high wire.      They took a clean-cut kid   And they made a killer out of him Thats what they did.  "
Bob Dylan,Clothes Line,"After a while we took in the clothes,   Nobody said very much.   Just some old wild shirts and a couple pairs of pants   Which nobody really wanted to touch.   Mama come in and picked up a book   An Papa asked her what it was.   Someone else asked, ""What do  care?""   Papa said, ""Well, just because.""   Then they started to take back their clothes,   Hang em on the line.   t was January the thirtieth   And everybody was feelin fine.      The next day everybody got up   Seein if the clothes were dry.   The dogs were barking, a neighbor passed,   Mama, of course, she said, ""Hi!""   ""Have  heard the news?"" he said, with a grin,   ""The Vice-Presidents gone mad!""   ""Where?"" ""Downtown."" ""When?"" ""Last night.""   ""Hmm, say, thats too bad!""   ""Well, theres nothin we can do about it,"" said the neighbor,   ""ts just somethin were gonna have to forget.""   ""Yes,  guess so,"" said Ma,   Then she asked me if the clothes was still wet.       reached up, touched my shirt,   And the neighbor said, ""Are those clothes rs?""    said, ""Some of em, not all of em.""   He said, ""Ya always help out around here with the chores?""    said, ""Sometime, not all the time.""   Then my neighbor, he blew his nose   Just as papa yelled outside,   ""Mama wants  t come back in the house and bring them clothes.""   Well,  just do what m told,   So,  did it, of course.    went back in the house and Mama met me   And then  shut all the doors.  "
Bob Dylan,Copper Kettle,"Get  a copper kettle, get  a copper coil   Fill it with new made corn mash and never more ll toil   Youll just lay there by the juniper while the moon is bright   Watch them just a-filling in the pale moonlight.      Build  a fire with hickory, hickory, ash and oak   Dont use no green or rotten wood, theyll get  by the smoke   Youll just lay there by the juniper while the moon is bright   Watch them just a-filling in the pale moonlight.      My daddy he made whiskey, my granddaddy he did too   We aint paid no whiskey tax since 1792   Youll just lay there by the juniper while the moon is bright   Watch them just a-filling in the pale moonlight.  "
Bob Dylan,Country Pie,"Just like old Saxophone Joe   When hes hot ,the hogshead up on his toe   Oh me, oh my   Love that country pie.      Listen to the fiddler play   When hes playin til the break of day   Oh me, oh my   Love that country pie.      Raspberry, strawberry, lemon and lime   What do  care?   Blueberry, apple, cherry, pumpkin and plum   Call me for dinner,   Honey, ll be there.      Saddle me up on my big white goose   Tie me on er turn her loose   Oh me, oh my   Love that country pie.       dont need much and that aint no lie   Aint runnin any race   Give to me my country pie    wont throw it up in anybodys face.      Shake me up that old peach tree   Little Jack Horners got nothin on me   Oh me, oh my   Love that country pie.  "
Bob Dylan,Cry A While,"Well,  had to go down and see a guy named Mr. Goldsmith   A nasty, dirty, double-crossin, back-stabbin phony  didnt want to have to be dealin with   But  did it for  and all  gave me was a smile   Well,  cried for  - now its r turn to cry awhile       dont carry dead weight - m no flash in the pan   All right, ll set  straight, cant  see m a union man?   m lettin the cat out of the cage, m keeping a low profile   Well,  cried for  - now its r turn,  can cry awhile      Feel like a fighting rooster - feel better than  ever felt   But the Pennsylvania lines in an awful mess and the Denver road is about to melt    went to the church house, every day  go an extra mile   Well,  cried for  - now its r turn,  can cry awhile      Last night cross the alley there was a pounding on the walls   t must have been Don Pasquale makin a two a.m. booty call   To break a trusting heart like mine was just r style   Well,  cried for  - now its r turn to cry awhile      m on the fringes of the night, fighting back tears that  cant control   Some people they aint human, they got no heart or soul   Well, m crying to The Lord - m tryin to be meek and mild   Yes,  cried for  - now its r turn,  can cry awhile      Well, theres preachers in the pulpits and babies in the cribs   m longin for that sweet fat that sticks to r ribs   m gonna buy me a barrel of whiskey - ll die before  turn senile   Well,  cried for  - now its r turn,  can cry awhile      Well,  bet on a horse and it ran on the wrong way    always said d be sorry and today could be the day    might need a good lawyer, could be r funeral, my trial   Well,  cried for , now its r turn,  can cry awhile  "
Bob Dylan,Dark Eyes,"Oh, the gentlemen are talking and the midnight moon is on the riverside   Theyre drinking up and walking and it is time for me to slide    live in another world where life and death are memorized   Where the earth is strung with lovers pearls and all  see are dark eyes.      A cock is crowing far away and another soldiers deep in prayer   Some mothers child has gone astray, she cant find him anywhere   But  hear another rum beating for the dead that rise   Whom natures beast fear as they come and all  see are dark eyes.      They tell me to be discreet for all intended purposes   They tell me revenge is sweet, m sure it is   But  feel nothing for their game, where beauty goes unrecognized   All  feel is heat and flame, and all  see are dark eyes.      Oh, the French girl, shes in paradise and a drunken man is at the wheel   Hunger pays a heavy prize to the falling god of speed and steel   Oh, time is short and the days are sweet and passion rules the arrow that flies   A million faces at my feet but all  see are dark eyes.  "
